_judge_id,task_id,mutation_type,dataset,recoverability,naturalness,lexical_compliance,semantic_preservation,formatting_compliance,underspec_compliance
LiveCodeBench/3733__SF,LiveCodeBench/3733,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3768__SF,LiveCodeBench/3768,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3764__SF,LiveCodeBench/3764,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3781__SF,LiveCodeBench/3781,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3705__SF,LiveCodeBench/3705,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3786__SF,LiveCodeBench/3786,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3722__SF,LiveCodeBench/3722,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3770__SF,LiveCodeBench/3770,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3759__SF,LiveCodeBench/3759,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3791__SF,LiveCodeBench/3791,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3789__SF,LiveCodeBench/3789,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3788__SF,LiveCodeBench/3788,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3750__SF,LiveCodeBench/3750,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3795__SF,LiveCodeBench/3795,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3801__SF,LiveCodeBench/3801,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3817__SF,LiveCodeBench/3817,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3809__SF,LiveCodeBench/3809,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3794__SF,LiveCodeBench/3794,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3744__SF,LiveCodeBench/3744,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3832__SF,LiveCodeBench/3832,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3793__SF,LiveCodeBench/3793,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3717__SF,LiveCodeBench/3717,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3773__SF,LiveCodeBench/3773,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3777__SF,LiveCodeBench/3777,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3747__SF,LiveCodeBench/3747,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3687__SF,LiveCodeBench/3687,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3739__SF,LiveCodeBench/3739,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3736__SF,LiveCodeBench/3736,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3743__SF,LiveCodeBench/3743,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3701__SF,LiveCodeBench/3701,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3723__SF,LiveCodeBench/3723,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3763__SF,LiveCodeBench/3763,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3692__SF,LiveCodeBench/3692,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3778__SF,LiveCodeBench/3778,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3785__SF,LiveCodeBench/3785,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3776__SF,LiveCodeBench/3776,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3783__SF,LiveCodeBench/3783,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/3799__SF,LiveCodeBench/3799,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3784__SF,LiveCodeBench/3784,SF,livecodebench,1.0,1.0,,0.0,1.0,
LiveCodeBench/3811__SF,LiveCodeBench/3811,SF,livecodebench,1.0,1.0,,1.0,1.0,
LiveCodeBench/3805__SF,LiveCodeBench/3805,SF,livecodebench,0.0,1.0,,1.0,1.0,
LiveCodeBench/3765__SF,LiveCodeBench/3765,SF,livecodebench,0.0,1.0,,0.0,1.0,
LiveCodeBench/1873_A__US,LiveCodeBench/1873_A,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/1873_B__US,LiveCodeBench/1873_B,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/1873_D__US,LiveCodeBench/1873_D,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/1883_B__US,LiveCodeBench/1883_B,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/1883_C__US,LiveCodeBench/1883_C,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/1899_A__US,LiveCodeBench/1899_A,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/1899_B__US,LiveCodeBench/1899_B,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/1899_C__US,LiveCodeBench/1899_C,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/1899_D__US,LiveCodeBench/1899_D,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2727__US,LiveCodeBench/2727,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2728__US,LiveCodeBench/2728,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2730__US,LiveCodeBench/2730,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2754__US,LiveCodeBench/2754,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2755__US,LiveCodeBench/2755,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2756__US,LiveCodeBench/2756,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2757__US,LiveCodeBench/2757,US,livecodebench,1.0,0.0,,1.0,,0.0
LiveCodeBench/2777__US,LiveCodeBench/2777,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2779__US,LiveCodeBench/2779,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2784__US,LiveCodeBench/2784,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2785__US,LiveCodeBench/2785,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2786__US,LiveCodeBench/2786,US,livecodebench,0.0,1.0,,0.0,,1.0
LiveCodeBench/2791__US,LiveCodeBench/2791,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2792__US,LiveCodeBench/2792,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2800__US,LiveCodeBench/2800,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2802__US,LiveCodeBench/2802,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2808__US,LiveCodeBench/2808,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2810__US,LiveCodeBench/2810,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2811__US,LiveCodeBench/2811,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2812__US,LiveCodeBench/2812,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2816__US,LiveCodeBench/2816,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2817__US,LiveCodeBench/2817,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2819__US,LiveCodeBench/2819,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2824__US,LiveCodeBench/2824,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2825__US,LiveCodeBench/2825,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2827__US,LiveCodeBench/2827,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2828__US,LiveCodeBench/2828,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2831__US,LiveCodeBench/2831,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2832__US,LiveCodeBench/2832,US,livecodebench,1.0,0.0,,1.0,,0.0
LiveCodeBench/2833__US,LiveCodeBench/2833,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2834__US,LiveCodeBench/2834,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2837__US,LiveCodeBench/2837,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2839__US,LiveCodeBench/2839,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2844__US,LiveCodeBench/2844,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2845__US,LiveCodeBench/2845,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2847__US,LiveCodeBench/2847,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2848__US,LiveCodeBench/2848,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2849__US,LiveCodeBench/2849,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2850__US,LiveCodeBench/2850,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2854__US,LiveCodeBench/2854,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2855__US,LiveCodeBench/2855,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2856__US,LiveCodeBench/2856,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2857__US,LiveCodeBench/2857,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2866__US,LiveCodeBench/2866,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2867__US,LiveCodeBench/2867,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2868__US,LiveCodeBench/2868,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2869__US,LiveCodeBench/2869,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2870__US,LiveCodeBench/2870,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2872__US,LiveCodeBench/2872,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2873__US,LiveCodeBench/2873,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2876__US,LiveCodeBench/2876,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2877__US,LiveCodeBench/2877,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2878__US,LiveCodeBench/2878,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2879__US,LiveCodeBench/2879,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2881__US,LiveCodeBench/2881,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2882__US,LiveCodeBench/2882,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2883__US,LiveCodeBench/2883,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2884__US,LiveCodeBench/2884,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2886__US,LiveCodeBench/2886,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2887__US,LiveCodeBench/2887,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2888__US,LiveCodeBench/2888,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2891__US,LiveCodeBench/2891,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2892__US,LiveCodeBench/2892,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2893__US,LiveCodeBench/2893,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2902__US,LiveCodeBench/2902,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2915__US,LiveCodeBench/2915,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2916__US,LiveCodeBench/2916,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2917__US,LiveCodeBench/2917,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2919__US,LiveCodeBench/2919,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/2920__US,LiveCodeBench/2920,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2921__US,LiveCodeBench/2921,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2952__US,LiveCodeBench/2952,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2953__US,LiveCodeBench/2953,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2954__US,LiveCodeBench/2954,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/2955__US,LiveCodeBench/2955,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/2977__US,LiveCodeBench/2977,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/2979__US,LiveCodeBench/2979,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/2998__US,LiveCodeBench/2998,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/2999__US,LiveCodeBench/2999,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3000__US,LiveCodeBench/3000,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3017__US,LiveCodeBench/3017,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3018__US,LiveCodeBench/3018,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3019__US,LiveCodeBench/3019,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3024__US,LiveCodeBench/3024,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3025__US,LiveCodeBench/3025,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3031__US,LiveCodeBench/3031,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3032__US,LiveCodeBench/3032,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3033__US,LiveCodeBench/3033,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3034__US,LiveCodeBench/3034,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3044__US,LiveCodeBench/3044,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3045__US,LiveCodeBench/3045,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3046__US,LiveCodeBench/3046,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3047__US,LiveCodeBench/3047,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3055__US,LiveCodeBench/3055,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3080__US,LiveCodeBench/3080,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3081__US,LiveCodeBench/3081,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3091__US,LiveCodeBench/3091,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3093__US,LiveCodeBench/3093,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3094__US,LiveCodeBench/3094,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3104__US,LiveCodeBench/3104,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3106__US,LiveCodeBench/3106,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3114__US,LiveCodeBench/3114,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3141__US,LiveCodeBench/3141,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3150__US,LiveCodeBench/3150,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3151__US,LiveCodeBench/3151,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3153__US,LiveCodeBench/3153,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3154__US,LiveCodeBench/3154,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3163__US,LiveCodeBench/3163,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3164__US,LiveCodeBench/3164,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3166__US,LiveCodeBench/3166,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3171__US,LiveCodeBench/3171,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3172__US,LiveCodeBench/3172,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3174__US,LiveCodeBench/3174,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3176__US,LiveCodeBench/3176,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3183__US,LiveCodeBench/3183,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3184__US,LiveCodeBench/3184,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3188__US,LiveCodeBench/3188,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3190__US,LiveCodeBench/3190,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3192__US,LiveCodeBench/3192,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3193__US,LiveCodeBench/3193,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3194__US,LiveCodeBench/3194,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3195__US,LiveCodeBench/3195,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3196__US,LiveCodeBench/3196,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3199__US,LiveCodeBench/3199,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3200__US,LiveCodeBench/3200,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3203__US,LiveCodeBench/3203,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3206__US,LiveCodeBench/3206,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3207__US,LiveCodeBench/3207,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3209__US,LiveCodeBench/3209,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3210__US,LiveCodeBench/3210,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3211__US,LiveCodeBench/3211,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3212__US,LiveCodeBench/3212,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3213__US,LiveCodeBench/3213,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3219__US,LiveCodeBench/3219,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3220__US,LiveCodeBench/3220,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3221__US,LiveCodeBench/3221,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3223__US,LiveCodeBench/3223,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3224__US,LiveCodeBench/3224,US,livecodebench,,,,,,
LiveCodeBench/3225__US,LiveCodeBench/3225,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3226__US,LiveCodeBench/3226,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3227__US,LiveCodeBench/3227,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/3228__US,LiveCodeBench/3228,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3229__US,LiveCodeBench/3229,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3230__US,LiveCodeBench/3230,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3231__US,LiveCodeBench/3231,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3233__US,LiveCodeBench/3233,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3234__US,LiveCodeBench/3234,US,livecodebench,1.0,0.0,,1.0,,0.0
LiveCodeBench/3235__US,LiveCodeBench/3235,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3236__US,LiveCodeBench/3236,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3239__US,LiveCodeBench/3239,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3240__US,LiveCodeBench/3240,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3242__US,LiveCodeBench/3242,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3243__US,LiveCodeBench/3243,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3244__US,LiveCodeBench/3244,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3245__US,LiveCodeBench/3245,US,livecodebench,1.0,0.0,,1.0,,0.0
LiveCodeBench/3246__US,LiveCodeBench/3246,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3249__US,LiveCodeBench/3249,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3251__US,LiveCodeBench/3251,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3252__US,LiveCodeBench/3252,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3261__US,LiveCodeBench/3261,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3262__US,LiveCodeBench/3262,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3263__US,LiveCodeBench/3263,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3265__US,LiveCodeBench/3265,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3267__US,LiveCodeBench/3267,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3269__US,LiveCodeBench/3269,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3279__US,LiveCodeBench/3279,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3291__US,LiveCodeBench/3291,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3292__US,LiveCodeBench/3292,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3297__US,LiveCodeBench/3297,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/3298__US,LiveCodeBench/3298,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3299__US,LiveCodeBench/3299,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3308__US,LiveCodeBench/3308,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3309__US,LiveCodeBench/3309,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3311__US,LiveCodeBench/3311,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3312__US,LiveCodeBench/3312,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/3317__US,LiveCodeBench/3317,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/3320__US,LiveCodeBench/3320,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/3324__US,LiveCodeBench/3324,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3329__US,LiveCodeBench/3329,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3331__US,LiveCodeBench/3331,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/3347__US,LiveCodeBench/3347,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/abc301_a__US,LiveCodeBench/abc301_a,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc301_b__US,LiveCodeBench/abc301_b,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc301_c__US,LiveCodeBench/abc301_c,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/abc301_d__US,LiveCodeBench/abc301_d,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc301_e__US,LiveCodeBench/abc301_e,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc301_f__US,LiveCodeBench/abc301_f,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/abc302_a__US,LiveCodeBench/abc302_a,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc302_b__US,LiveCodeBench/abc302_b,US,livecodebench,,,,,,
LiveCodeBench/abc302_c__US,LiveCodeBench/abc302_c,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc302_d__US,LiveCodeBench/abc302_d,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/abc302_e__US,LiveCodeBench/abc302_e,US,livecodebench,1.0,1.0,,0.0,,1.0
LiveCodeBench/abc302_f__US,LiveCodeBench/abc302_f,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc303_a__US,LiveCodeBench/abc303_a,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc303_b__US,LiveCodeBench/abc303_b,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/abc303_c__US,LiveCodeBench/abc303_c,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc303_d__US,LiveCodeBench/abc303_d,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/abc303_e__US,LiveCodeBench/abc303_e,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/abc304_a__US,LiveCodeBench/abc304_a,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc304_b__US,LiveCodeBench/abc304_b,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/abc304_c__US,LiveCodeBench/abc304_c,US,livecodebench,1.0,1.0,,1.0,,0.0
LiveCodeBench/abc304_d__US,LiveCodeBench/abc304_d,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc304_e__US,LiveCodeBench/abc304_e,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc305_a__US,LiveCodeBench/abc305_a,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc305_b__US,LiveCodeBench/abc305_b,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc305_c__US,LiveCodeBench/abc305_c,US,livecodebench,0.0,0.0,,0.0,,1.0
LiveCodeBench/abc305_d__US,LiveCodeBench/abc305_d,US,livecodebench,,,,,,
LiveCodeBench/abc305_e__US,LiveCodeBench/abc305_e,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc306_a__US,LiveCodeBench/abc306_a,US,livecodebench,1.0,1.0,,1.0,,1.0
LiveCodeBench/abc306_b__US,LiveCodeBench/abc306_b,US,livecodebench,1.0,0.0,,0.0,,1.0
LiveCodeBench/abc306_c__US,LiveCodeBench/abc306_c,US,livecodebench,1.0,0.0,,1.0,,1.0
LiveCodeBench/abc306_d__US,LiveCodeBench/abc306_d,US,livecodebench,,,,,,
